test_y,predicted_values
21226.162,20478.81
23786.021,22892.633
26532.887,25458.666
28272.5,27635.871
29692.29,28907.508
30444.648,29812.027
30552.5,29644.52
30235.633,29230.32
29643.803,28730.963
28338.908,28239.965
26265.67,27016.277
25371.514,24735.57
24396.725,23432.168
22038.908,22380.9
20428.803,20034.316
19536.021,18203.3
18403.486,17877.172
18371.232,17291.457
17306.832,17273.562
17040.81,16458.826
17175.668,16701.312
18052.395,17511.277
19533.592,18462.238
19256.127,19588.637
20757.36,20098.17
23937.676,22481.916
25543.697,25645.053
26801.938,27094.316
27654.295,27765.027
28451.762,28199.574
28467.746,28321.133
28275.934,27781.93
28084.12,27349.879
26995.846,27202.41
24606.973,25957.14
21960.986,23592.023
20253.943,20727.53
19512.957,18681.293
17497.148,17655.883
16612.781,15766.355
16154.613,15154.689
15531.162,14917.371
15188.943,14596.147
14725.599,14563.962
14807.007,14695.614
15643.697,15468.395
16625.176,16370.902
16937.148,17205.607
18721.479,18230.45
21718.24,20533.045
23548.098,23666.941
24993.062,25255.45
26386.973,26126.896
26858.873,27013.01
27022.324,26916.834
27439.648,26611.514
27240.246,26709.158
25860.21,26423.438
23641.408,24773.068
21958.486,22542.24
20441.762,20802.82
19644.508,19081.072
17847.465,17952.912
17066.092,16463.914
16411.162,16068.209
15419.683,15687.324
15038.979,14704.506
14734.05,14156.28
14756.232,14507.916
15083.592,15282.585
16548.943,15703.05
16531.373,17049.941
17014.227,18140.89
20210.846,19745.152
23307.887,22693.393
25205.527,25271.88
26258.627,26635.992
26962.887,27152.863
26594.895,27195.895
26226.902,26323.553
25858.908,25548.922
25490.916,24949.246
23550.21,24064.342
22460.846,22089.432
21144.297,21055.654
19795.035,19799.012
17956.938,18441.639
16497.113,16654.186
14619.401,15502.871
14337.747,13869.547
14335.774,13508.0625
14243.592,13617.895
13865.881,13983.14
14182.5,14199.44
15779.543,14651.026
16171.689,16036.547
17892.5,17427.143
19937.605,20412.664
23194.613,22627.432
24826.092,24960.545
26064.19,25734.719
27232.852,26647.336
27558.662,27452.86
27557.113,27340.7
27319.084,27008.742
26357.148,26329.852
24123.062,25120.316
21975.81,22908.28
20967.535,20907.24
19625.668,19629.87
17742.465,18147.26
16436.303,16313.977
15885.811,15186.48
15053.486,14664.818
14111.268,14231.98
13503.275,13680.202
13122.5,13399.496
13098.204,13387.07
13662.359,13646.508
14504.472,14339.128
15686.303,16012.539
18030.21,18118.504
20527.148,20474.703
