test_y,predicted_values
18376.95,17431.436
18069.299,18181.777
18265.92,18180.275
17804.75,18184.81
17860.92,17718.66
17827.25,17619.082
17432.898,17302.605
16921.469,16847.113
16210.1,16241.585
15566.169,15881.953
14792.169,15795.883
15123.379,15661.192
17489.379,15815.864
16978.08,17165.121
16287.02,16913.633
15481.949,16109.435
16083.079,15284.875
15560.72,15763.882
15051.6,15657.644
15806.469,15280.621
16971.78,15974.598
16070.829,16863.047
15169.879,16382.6045
16473.0,15763.412
17468.0,16782.045
17681.95,17607.4
17144.07,17909.346
17367.898,17455.652
17364.0,17554.5
17512.28,17507.514
17518.879,17394.486
16649.5,17079.033
15826.319,16279.516
15280.749,15620.106
14707.92,15271.787
14981.699,15302.712
17912.08,15678.346
17758.049,17281.125
17254.53,17587.533
16373.399,17137.742
15974.1,16143.634
15759.529,15563.439
15769.52,15540.931
14787.629,15935.913
14735.6,15068.015
14264.97,14429.344
14320.149,14326.729
15104.649,14979.059
15266.42,15812.394
16308.35,15786.099
17033.799,16667.254
17597.729,17324.03
17445.537,17924.658
17293.344,17882.154
17141.15,17548.047
16988.957,17039.984
16836.766,16690.857
16684.572,16596.855
16532.379,16593.682
15961.049,17014.516
14903.699,16937.824
14224.379,15056.081
13788.529,13861.873
12995.799,13357.178
12461.279,12835.02
12797.92,12489.25
12892.399,12910.943
12471.329,13495.694
12781.549,13192.05
13665.379,13105.898
14293.719,14270.578
15418.779,15637.726
17616.898,16874.031
18177.5,18560.766
18733.92,19022.861
19344.629,19254.297
20297.95,19640.373
20007.074,20443.158
19716.2,20135.88
19425.324,19450.695
19134.45,18945.377
18267.2,18484.951
17713.45,17887.758
16932.08,17721.652
15714.1,17311.287
15215.079,15537.562
14879.549,14658.605
14438.22,14499.463
14128.829,14494.43
13788.35,14434.035
13900.35,14355.732
14595.549,14769.773
16043.27,15301.211
16181.529,16437.979
17346.148,17156.234
19167.35,18724.342
20501.98,20401.375
19798.648,21121.84
20293.1,20486.445
20679.629,20503.824
20830.979,20901.623
20791.28,20784.28
20488.879,20593.28
20127.969,19954.799
19446.08,19390.252
19005.219,18752.701
18269.299,18555.186
18109.03,18122.018
20592.049,18085.48
20178.78,19695.625
19636.45,19455.61
18619.219,18996.45
17998.318,18245.531
17594.53,17709.312
17673.35,17720.172
18628.67,17813.926
19666.049,18741.453
18933.324,19631.488
18200.6,19564.816
19347.379,19025.13
20425.35,19737.574
20693.979,20392.018
20623.904,20631.09
20553.828,20623.61
20596.78,20597.748
20585.879,20409.465
20320.78,20038.518
19439.969,19643.984
18806.53,18857.1
17986.1,18319.266
16846.648,17777.918
17404.45,17110.676
19677.35,17545.213
18925.95,18697.322
17910.85,18137.459
17203.78,17172.166
16837.879,16675.2
16542.818,16411.975
16528.879,16362.999
16923.799,16567.39
16717.5,17042.451
16676.564,16654.523
16635.629,16855.691
18944.08,17375.613
19154.33,19380.656
19193.629,19701.31
19677.68,19549.545
19838.049,19655.377
19878.242,19685.6
19918.436,19391.568
19958.629,19187.225
19270.6,18993.795
18650.469,18418.018
17888.719,17908.117
17136.129,17539.717
16652.469,17580.527
