test_y,predicted_values
1397.0588,1390.6846
1508.8235,1473.7178
1567.647,1550.6602
1567.647,1592.4362
1632.3529,1560.1078
1591.1765,1569.7997
1529.4117,1523.676
1502.9412,1483.7236
1426.4706,1478.2119
1435.2941,1427.7925
1400.0,1426.0448
1438.2352,1395.3135
1405.8823,1436.9171
1588.2352,1431.2637
1597.0588,1589.9619
1608.8235,1626.3125
1597.0588,1618.7003
1594.1177,1595.2521
1535.2941,1559.1753
1450.0,1521.589
1379.4117,1471.7542
1367.647,1416.6641
1361.7646,1410.4456
1329.4117,1441.0118
1547.0588,1470.0232
1605.8823,1642.2345
1652.9412,1674.8577
1714.7058,1693.4341
1667.647,1723.4855
1676.4706,1648.1067
1717.647,1615.048
1688.2352,1644.1782
1652.9412,1652.1295
1635.2941,1636.5968
1597.0588,1615.3711
1626.4706,1608.4641
1632.3529,1634.212
1611.7646,1671.2601
1726.4706,1664.1362
1717.647,1732.2473
1755.8823,1723.0477
1726.4706,1732.4955
1708.8235,1691.5154
1552.9412,1654.2242
1558.8235,1544.5916
1529.4117,1551.9174
1502.9412,1557.2059
1535.2941,1572.0867
1752.9412,1648.1173
1832.3529,1830.894
1885.2941,1895.294
1885.2941,1921.9464
1838.2352,1875.3478
1794.1177,1814.505
1750.0,1756.6409
1729.4117,1713.7756
1667.647,1692.8977
1664.7058,1651.2184
1594.1177,1640.676
1547.0588,1594.9218
1591.1765,1561.1558
1588.2352,1613.2998
1611.7646,1630.1115
1632.3529,1644.7576
1664.7058,1648.9681
1641.1764,1649.9619
1523.5294,1591.5681
1488.2352,1476.8638
1444.1177,1463.5305
1473.5294,1446.655
1423.5293,1501.7205
1455.8823,1500.6659
1558.8235,1588.993
1647.0588,1643.408
1729.4117,1694.3145
1738.2352,1735.7535
1652.9412,1721.3015
1685.2941,1621.7803
1629.4117,1619.1152
1547.0588,1585.7576
1541.1765,1519.4285
1505.8823,1504.3726
1529.4117,1461.3662
1455.8823,1503.1073
1461.7646,1479.2245
1467.647,1501.643
1544.1177,1510.658
1455.8823,1555.866
1500.0,1490.3407
1491.1765,1484.7927
1488.2352,1434.7529
1361.7646,1427.9532
1370.5881,1354.7229
1394.1177,1377.5956
1388.2352,1397.0354
1414.7058,1435.3007
1502.9412,1511.8245
1561.7646,1588.5161
1620.5881,1611.0149
1595.5881,1633.1084
1570.5883,1591.9196
1511.7646,1537.9391
1544.1177,1470.733
1467.647,1469.1935
1417.647,1422.7971
1400.0,1387.0806
1329.4117,1374.3713
1391.1764,1302.297
1385.2941,1361.0627
1426.4706,1393.1067
1485.2941,1434.6661
1485.2941,1459.9778
1538.2352,1475.2539
1494.1176,1494.9987
1576.4706,1429.6936
1470.5881,1489.2517
1432.3529,1424.5232
1385.2941,1406.5635
1379.4117,1381.5253
1414.7058,1410.9355
1517.647,1489.2869
1661.7646,1581.5696
1691.1765,1679.7567
1747.0588,1666.1833
1691.1765,1681.3745
1582.3529,1612.1571
1547.0588,1523.6055
1420.5883,1470.7257
1270.5881,1379.8042
1229.4117,1266.4231
1229.4117,1210.9044
1229.4117,1213.1401
1285.2941,1223.0391
1305.8823,1301.5637
1358.8235,1331.6846
1382.3529,1366.9844
1447.0588,1385.2318
1464.7058,1413.1094
1373.5294,1414.8646
1335.2941,1332.1404
1432.3529,1304.1074
1370.5881,1390.567
1326.4705,1361.4387
1288.2352,1374.0748
1452.9412,1395.3203
1520.5881,1535.6027
1548.5294,1557.5452
1576.4706,1547.8268
1570.5883,1525.2462
1505.8823,1492.6323
1423.5293,1440.7257
1338.2352,1364.6426
1270.5881,1298.7102
1264.7058,1254.4749
1300.0,1254.1106
1305.8823,1293.3506
1347.0588,1327.5002
1344.1177,1380.1401
1505.8823,1380.2676
1479.4117,1493.5641
1482.3529,1489.9844
1532.3529,1465.4908
1520.5881,1483.3467
1438.2352,1468.1873
1408.8235,1422.0547
1388.2352,1388.4631
1344.1177,1381.5377
1394.1177,1376.1401
1452.9412,1481.7189
1644.1177,1535.0767
1632.3529,1660.7213
1629.4117,1641.6147
1591.1765,1604.9424
1526.4706,1550.8969
1464.7058,1475.2814
1402.9412,1416.0581
1379.4117,1362.7913
1355.8823,1366.8629
1241.1765,1354.7151
1264.7058,1268.1948
1347.0588,1293.0616
1402.9412,1365.4895
1511.7646,1432.4456
1473.5294,1505.4999
1502.9412,1497.0481
1467.647,1496.3057
1464.7058,1438.882
1414.7058,1423.8033
1385.2941,1385.544
1352.9412,1367.7351
1320.5881,1342.1941
1379.4117,1363.383
1476.4706,1462.6812
1673.5294,1559.5496
1658.8235,1679.1147
1652.9412,1657.842
1679.4117,1619.9012
1567.647,1612.5006
1617.647,1505.6306
1538.2352,1521.0736
1402.9412,1480.8213
1405.8823,1393.7288
1361.7646,1381.6761
1385.2941,1368.3147
1355.8823,1412.4446
1411.7646,1395.3615
1473.5294,1450.9695
1505.8823,1486.7656
1547.0588,1522.8773
1505.8823,1521.9155
1455.8823,1482.857
1402.9412,1420.6702
1438.2352,1384.6401
1441.1764,1401.5447
1488.2352,1421.3331
1429.4117,1523.4238
1532.3529,1530.9446
1623.5294,1618.1333
1631.3726,1666.8755
1639.2157,1642.9745
1647.0588,1632.4346
1594.1177,1597.2786
1558.8235,1540.202
1561.7646,1481.1715
1411.7646,1493.0349
1391.1764,1410.5778
1297.0588,1387.4106
1323.5293,1323.8296
1350.0,1358.4534
1350.0,1392.389
1447.0588,1406.5759
1461.7646,1465.55
1514.7058,1485.2551
1452.9412,1496.1748
1408.8235,1441.1575
1373.5294,1396.0752
1376.4706,1378.3594
1423.5293,1369.4355
1455.8823,1417.5287
1435.2941,1473.8766
1505.8823,1517.5608
1608.8235,1580.146
1591.1765,1629.4761
1573.5294,1616.3739
1555.8823,1574.1133
1502.9412,1522.7585
1526.4706,1466.7031
1502.9412,1462.2338
1500.0,1450.3112
1352.9412,1472.4868
1344.1177,1374.7816
1358.8235,1378.8945
1402.9412,1397.8868
1488.2352,1444.0782
1544.1177,1508.0957
1564.7058,1551.7339
1567.647,1561.2076
1588.2352,1539.3142
1526.4706,1546.2655
1426.4706,1507.0704
1411.7646,1438.916
1435.2941,1416.8667
1432.3529,1448.7131
1423.5293,1481.8518
1552.9412,1510.3602
1638.2352,1616.2458
1629.4117,1654.5935
1623.5294,1647.9141
1547.0588,1619.3671
1435.2941,1536.6185
1408.8235,1436.9099
1352.9412,1381.4976
1341.1765,1335.2822
1382.3529,1334.2747
1341.1765,1377.647
1329.4117,1380.3208
1335.2941,1396.2561
1397.0588,1409.8818
1467.647,1455.6033
1500.0,1495.9777
1511.7646,1518.3676
1538.2352,1513.8701
1423.5293,1517.8804
1420.5883,1436.0786
1391.1764,1424.0745
1376.4706,1402.1141
1358.8235,1409.2875
1382.3529,1427.8992
1541.1765,1491.0712
1644.1177,1613.6187
1620.5881,1665.3331
1567.647,1628.0533
1514.7058,1567.2632
1461.7646,1506.352
